"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MAX"
"37650","89.17798913043478","89.17798913043478","89.17798913043478","87.77173913043478","87.77173913043478","87.77173913043478","87.78532608695652","87.78532608695652","87.78532608695652","31.644021739130434","31.644021739130434","31.644021739130434","80.13586956521739","80.13586956521739","80.13586956521739","90.97146739130434","90.97146739130434","90.97146739130434"
"37700","88.99621212121212","88.99621212121212","88.99621212121212","87.68939393939394","87.68939393939394","87.68939393939394","87.44318181818181","87.44318181818181","87.44318181818181","31.619318181818183","31.619318181818183","31.619318181818183","80.15625","80.15625","80.15625","90.68655303030303","90.68655303030303","90.68655303030303"
"37750","88.96802325581395","88.96802325581395","88.96802325581395","87.3328488372093","87.3328488372093","87.3328488372093","87.36191860465117","87.36191860465117","87.36191860465117","31.475290697674417","31.475290697674417","31.475290697674417","80.20712209302326","80.20712209302326","80.20712209302326","90.6359011627907","90.6359011627907","90.6359011627907"
"37800","88.85613207547169","88.85613207547169","88.85613207547169","87.14917452830188","87.14917452830188","87.14917452830188","87.39386792452831","87.39386792452831","87.39386792452831","31.20872641509434","31.20872641509434","31.20872641509434","80.01179245283019","80.01179245283019","80.01179245283019","90.60141509433963","90.60141509433963","90.60141509433963"
"37850","88.92857142857143","88.92857142857143","88.92857142857143","87.17261904761905","87.17261904761905","87.17261904761905","87.37103174603175","87.37103174603175","87.37103174603175","31.40625","31.40625","31.40625","79.85367063492063","79.85367063492063","79.85367063492063","90.50099206349206","90.50099206349206","90.50099206349206"
"37900","89.04751712328768","89.04751712328768","89.04751712328768","87.12970890410959","87.12970890410959","87.12970890410959","87.3972602739726","87.3972602739726","87.3972602739726","31.39554794520548","31.39554794520548","31.39554794520548","79.86729452054794","79.86729452054794","79.86729452054794","90.53082191780823","90.53082191780823","90.53082191780823"
"37950","88.93229166666667","88.93229166666667","88.93229166666667","87.3046875","87.3046875","87.3046875","86.1328125","86.1328125","86.1328125","32.063802083333336","32.063802083333336","32.063802083333336","79.19921875","79.19921875","79.19921875","91.43880208333333","91.43880208333333","91.43880208333333"
"38000","89.43201013513513","89.43201013513513","89.43201013513513","87.5","87.5","87.5","87.47888513513513","87.47888513513513","87.47888513513513","32.274070945945944","32.274070945945944","32.274070945945944","80.33150337837837","80.33150337837837","80.33150337837837","91.84966216216216","91.84966216216216","91.84966216216216"
"38050","89.52872983870968","89.52872983870968","89.52872983870968","87.55040322580645","87.55040322580645","87.55040322580645","87.45589717741936","87.45589717741936","87.45589717741936","31.87373991935484","31.87373991935484","31.87373991935484","80.22933467741936","80.22933467741936","80.22933467741936","91.97328629032258","91.97328629032258","91.97328629032258"
"38100","89.47557471264368","89.47557471264368","89.47557471264368","87.54040948275862","87.54040948275862","87.54040948275862","87.347341954023","87.347341954023","87.347341954023","31.559806034482758","31.559806034482758","31.559806034482758","79.98832614942529","79.98832614942529","79.98832614942529","91.56339798850574","91.56339798850574","91.56339798850574"
"38150","89.36593191964286","89.36593191964286","89.36593191964286","87.51046316964286","87.51046316964286","87.51046316964286","87.32561383928571","87.32561383928571","87.32561383928571","31.539481026785715","31.539481026785715","31.539481026785715","79.931640625","79.931640625","79.931640625","91.25627790178571","91.25627790178571","91.25627790178571"
"38200","89.33337135036497","89.33337135036497","89.33337135036497","87.57128193430657","87.57128193430657","87.57128193430657","87.38024635036497","87.38024635036497","87.38024635036497","31.592153284671532","31.592153284671532","31.592153284671532","80.02109945255475","80.02109945255475","80.02109945255475","91.35207572992701","91.35207572992701","91.35207572992701"
"38250","89.40007716049382","89.40007716049382","89.40007716049382","87.56510416666667","87.56510416666667","87.56510416666667","87.5","87.5","87.5","31.585165895061728","31.585165895061728","31.585165895061728","79.92380401234568","79.92380401234568","79.92380401234568","91.29774305555556","91.29774305555556","91.29774305555556"
"38300","89.42179144385027","89.42179144385027","89.42179144385027","87.54386697860963","87.54386697860963","87.54386697860963","87.46239973262033","87.46239973262033","87.46239973262033","31.483957219251337","31.483957219251337","31.483957219251337","79.9444351604278","79.9444351604278","79.9444351604278","91.2036263368984","91.2036263368984","91.2036263368984"
"38350","90.05681818181819","90.05681818181819","90.05681818181819","87.38162878787878","87.38162878787878","87.38162878787878","87.92613636363636","87.92613636363636","87.92613636363636","30.516098484848484","30.516098484848484","30.516098484848484","79.78219696969697","79.78219696969697","79.78219696969697","91.47727272727273","91.47727272727273","91.47727272727273"
"38400","89.34487951807229","89.34487951807229","89.34487951807229","87.52823795180723","87.52823795180723","87.52823795180723","87.62236445783132","87.62236445783132","87.62236445783132","30.72289156626506","30.72289156626506","30.72289156626506","79.8851656626506","79.8851656626506","79.8851656626506","91.41566265060241","91.41566265060241","91.41566265060241"
"38450","89.32683270676692","89.32683270676692","89.32683270676692","87.82307330827068","87.82307330827068","87.82307330827068","87.64097744360902","87.64097744360902","87.64097744360902","30.42763157894737","30.42763157894737","30.42763157894737","80.15742481203007","80.15742481203007","80.15742481203007","91.44736842105263","91.44736842105263","91.44736842105263"
"38500","89.33999316939891","89.33999316939891","89.33999316939891","87.61953551912568","87.61953551912568","87.61953551912568","87.61099726775956","87.61099726775956","87.61099726775956","30.212602459016395","30.212602459016395","30.212602459016395","80.43459699453553","80.43459699453553","80.43459699453553","91.35075136612022","91.35075136612022","91.35075136612022"
"38550","89.27373927038627","89.27373927038627","89.27373927038627","87.76488733905579","87.76488733905579","87.76488733905579","87.74476931330472","87.74476931330472","87.74476931330472","30.086507510729614","30.086507510729614","30.086507510729614","80.38157188841201","80.38157188841201","80.38157188841201","91.44983905579399","91.44983905579399","91.44983905579399"
"38600","89.25022084805654","89.25022084805654","89.25022084805654","87.67115724381625","87.67115724381625","87.67115724381625","87.64355123674912","87.64355123674912","87.64355123674912","30.11815371024735","30.11815371024735","30.11815371024735","80.3279593639576","80.3279593639576","80.3279593639576","91.3648409893993","91.3648409893993","91.3648409893993"
"38650","89.25253378378379","89.25253378378379","89.25253378378379","87.60792042042043","87.60792042042043","87.60792042042043","87.56803678678679","87.56803678678679","87.56803678678679","30.04176051051051","30.04176051051051","30.04176051051051","80.27402402402403","80.27402402402403","80.27402402402403","91.2302927927928","91.2302927927928","91.2302927927928"
"38700","89.30319843342036","89.30319843342036","89.30319843342036","87.60811031331593","87.60811031331593","87.60811031331593","87.5673139686684","87.5673139686684","87.5673139686684","30.01795039164491","30.01795039164491","30.01795039164491","80.15665796344648","80.15665796344648","80.15665796344648","91.19818864229765","91.19818864229765","91.19818864229765"
"38750","89.80654761904762","89.80654761904762","89.80654761904762","88.63467261904762","88.63467261904762","88.63467261904762","88.82068452380952","88.82068452380952","88.82068452380952","30.226934523809526","30.226934523809526","30.226934523809526","81.4360119047619","81.4360119047619","81.4360119047619","92.59672619047619","92.59672619047619","92.59672619047619"
"38800","89.57201086956522","89.57201086956522","89.57201086956522","88.18783967391305","88.18783967391305","88.18783967391305","88.23879076086956","88.23879076086956","88.23879076086956","30.129076086956523","30.129076086956523","30.129076086956523","80.96127717391305","80.96127717391305","80.96127717391305","91.77989130434783","91.77989130434783","91.77989130434783"
"38850","89.31558098591549","89.31558098591549","89.31558098591549","87.83010563380282","87.83010563380282","87.83010563380282","87.81910211267606","87.81910211267606","87.81910211267606","30.144146126760564","30.144146126760564","30.144146126760564","80.51276408450704","80.51276408450704","80.51276408450704","91.38424295774648","91.38424295774648","91.38424295774648"
"38900","89.23746744791667","89.23746744791667","89.23746744791667","87.69124348958333","87.69124348958333","87.69124348958333","87.63834635416667","87.63834635416667","87.63834635416667","30.269368489583332","30.269368489583332","30.269368489583332","80.3466796875","80.3466796875","80.3466796875","91.31266276041667","91.31266276041667","91.31266276041667"
"38950","89.24005681818181","89.24005681818181","89.24005681818181","87.64527376033058","87.64527376033058","87.64527376033058","87.49677169421487","87.49677169421487","87.49677169421487","30.194344008264462","30.194344008264462","30.194344008264462","80.14914772727273","80.14914772727273","80.14914772727273","91.30617252066116","91.30617252066116","91.30617252066116"
"39000","89.26048801369863","89.26048801369863","89.26048801369863","87.68461044520548","87.68461044520548","87.68461044520548","87.71136558219177","87.71136558219177","87.71136558219177","30.241331335616437","30.241331335616437","30.241331335616437","80.24400684931507","80.24400684931507","80.24400684931507","91.21361301369863","91.21361301369863","91.21361301369863"
"39050","89.13788377192982","89.13788377192982","89.13788377192982","87.66675804093568","87.66675804093568","87.66675804093568","87.77412280701755","87.77412280701755","87.77412280701755","30.386513157894736","30.386513157894736","30.386513157894736","80.12152777777777","80.12152777777777","80.12152777777777","91.14811769005848","91.14811769005848","91.14811769005848"
"39100","90.625","90.625","90.625","88.28125","88.28125","88.28125","88.28125","88.28125","88.28125","28.125","28.125","28.125","84.375","84.375","84.375","92.96875","92.96875","92.96875"
"39150","89.87438725490196","89.87438725490196","89.87438725490196","88.14338235294117","88.14338235294117","88.14338235294117","88.44975490196079","88.44975490196079","88.44975490196079","31.066176470588236","31.066176470588236","31.066176470588236","80.9283088235294","80.9283088235294","80.9283088235294","91.3296568627451","91.3296568627451","91.3296568627451"
"39200","89.41058168316832","89.41058168316832","89.41058168316832","87.7707301980198","87.7707301980198","87.7707301980198","88.32766089108911","88.32766089108911","88.32766089108911","30.98700495049505","30.98700495049505","30.98700495049505","80.68533415841584","80.68533415841584","80.68533415841584","91.32889851485149","91.32889851485149","91.32889851485149"
"39250","89.50745033112582","89.50745033112582","89.50745033112582","87.73799668874172","87.73799668874172","87.73799668874172","88.22433774834437","88.22433774834437","88.22433774834437","31.141349337748345","31.141349337748345","31.141349337748345","80.78952814569537","80.78952814569537","80.78952814569537","91.36485927152317","91.36485927152317","91.36485927152317"
"39300","89.4589552238806","89.4589552238806","89.4589552238806","87.77207711442786","87.77207711442786","87.77207711442786","88.0985696517413","88.0985696517413","88.0985696517413","30.76026119402985","30.76026119402985","30.76026119402985","80.6669776119403","80.6669776119403","80.6669776119403","91.29353233830845","91.29353233830845","91.29353233830845"
"39350","89.20567729083665","89.20567729083665","89.20567729083665","87.71476593625498","87.71476593625498","87.71476593625498","88.00112051792829","88.00112051792829","88.00112051792829","30.677290836653388","30.677290836653388","30.677290836653388","80.44073705179282","80.44073705179282","80.44073705179282","91.20393426294821","91.20393426294821","91.20393426294821"
"39400","89.25197259136213","89.25197259136213","89.25197259136213","87.63496677740864","87.63496677740864","87.63496677740864","88.02688953488372","88.02688953488372","88.02688953488372","30.541424418604652","30.541424418604652","30.541424418604652","80.41164867109634","80.41164867109634","80.41164867109634","91.20379983388705","91.20379983388705","91.20379983388705"
