"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MAX"
"76550","0.17975608588141553","0.17975608588141553","0.17975608588141553","0.21412582191474297","0.21412582191474297","0.21412582191474297","0.15149146354958123","0.15149146354958123","0.15149146354958123","1.8907621763890086","1.8907621763890086","1.8907621763890086","0.43197262326097174","0.43197262326097174","0.43197262326097174","0.12319612358179358","0.12319612358179358","0.12319612358179358"
"76600","0.17887756858397735","0.17887756858397735","0.17887756858397735","0.21367900822772068","0.21367900822772068","0.21367900822772068","0.15073959364063955","0.15073959364063955","0.15073959364063955","1.8913715046443296","1.8913715046443296","1.8913715046443296","0.43002461583426826","0.43002461583426826","0.43002461583426826","0.12241387660248895","0.12241387660248895","0.12241387660248895"
"76650","0.16667854885260264","0.16667854885260264","0.16667854885260264","0.19617349952459334","0.19617349952459334","0.19617349952459334","0.1406313295165698","0.1406313295165698","0.1406313295165698","1.8824798425038656","1.8824798425038656","1.8824798425038656","0.3994831681251526","0.3994831681251526","0.3994831681251526","0.10627250025669734","0.10627250025669734","0.10627250025669734"
"76700","0.16996231847084486","0.16996231847084486","0.16996231847084486","0.20791350144606371","0.20791350144606371","0.20791350144606371","0.15193437956846678","0.15193437956846678","0.15193437956846678","1.8826737770667443","1.8826737770667443","1.8826737770667443","0.4078999590415221","0.4078999590415221","0.4078999590415221","0.1169250970849624","0.1169250970849624","0.1169250970849624"
"76750","0.1716043384178825","0.1716043384178825","0.1716043384178825","0.21062749144823656","0.21062749144823656","0.21062749144823656","0.1508439829815989","0.1508439829815989","0.1508439829815989","1.884914547464122","1.884914547464122","1.884914547464122","0.4144618377737377","0.4144618377737377","0.4144618377737377","0.11836065481538358","0.11836065481538358","0.11836065481538358"
"76800","0.17711451216177507","0.17711451216177507","0.17711451216177507","0.21293942043275543","0.21293942043275543","0.21293942043275543","0.14994098693132402","0.14994098693132402","0.14994098693132402","1.8856358109098492","1.8856358109098492","1.8856358109098492","0.4209841900702679","0.4209841900702679","0.4209841900702679","0.11823478164997968","0.11823478164997968","0.11823478164997968"
"76850","0.17686406505662342","0.17686406505662342","0.17686406505662342","0.21426809884087983","0.21426809884087983","0.21426809884087983","0.14986547696035962","0.14986547696035962","0.14986547696035962","1.8934055638867755","1.8934055638867755","1.8934055638867755","0.42428196578524835","0.42428196578524835","0.42428196578524835","0.11869550232970437","0.11869550232970437","0.11869550232970437"
"76900","0.17667043248437486","0.17667043248437486","0.17667043248437486","0.2164323885766965","0.2164323885766965","0.2164323885766965","0.15041336015147982","0.15041336015147982","0.15041336015147982","1.8951378435458777","1.8951378435458777","1.8951378435458777","0.4282579168396176","0.4282579168396176","0.4282579168396176","0.12135557338314236","0.12135557338314236","0.12135557338314236"
"76950","0.17718306479472962","0.17718306479472962","0.17718306479472962","0.2181256577372551","0.2181256577372551","0.2181256577372551","0.15191783640119766","0.15191783640119766","0.15191783640119766","1.8953229378140162","1.8953229378140162","1.8953229378140162","0.43188749367282503","0.43188749367282503","0.43188749367282503","0.12127979647309062","0.12127979647309062","0.12127979647309062"
"77000","0.1752055169580734","0.1752055169580734","0.1752055169580734","0.21675990511701532","0.21675990511701532","0.21675990511701532","0.15012922819754848","0.15012922819754848","0.15012922819754848","1.8925887957011183","1.8925887957011183","1.8925887957011183","0.4317334446596773","0.4317334446596773","0.4317334446596773","0.12119674252933019","0.12119674252933019","0.12119674252933019"
"77050","0.16466097378482422","0.16466097378482422","0.16466097378482422","0.19374631469448408","0.19374631469448408","0.19374631469448408","0.13811054142812887","0.13811054142812887","0.13811054142812887","1.8952773412068684","1.8952773412068684","1.8952773412068684","0.42778854817152023","0.42778854817152023","0.42778854817152023","0.10699372241894405","0.10699372241894405","0.10699372241894405"
"77100","0.17068252339959145","0.17068252339959145","0.17068252339959145","0.20841801639746976","0.20841801639746976","0.20841801639746976","0.14551505315545443","0.14551505315545443","0.14551505315545443","1.892149889791334","1.892149889791334","1.892149889791334","0.4257734707883886","0.4257734707883886","0.4257734707883886","0.11131475916182673","0.11131475916182673","0.11131475916182673"
"77150","0.16926735050735936","0.16926735050735936","0.16926735050735936","0.2092595740311569","0.2092595740311569","0.2092595740311569","0.14276061819926386","0.14276061819926386","0.14276061819926386","1.8909477428082497","1.8909477428082497","1.8909477428082497","0.4204310080216777","0.4204310080216777","0.4204310080216777","0.1114514509756719","0.1114514509756719","0.1114514509756719"
"77200","0.17163463968826437","0.17163463968826437","0.17163463968826437","0.21097830040701504","0.21097830040701504","0.21097830040701504","0.14536227020381512","0.14536227020381512","0.14536227020381512","1.8932956429733627","1.8932956429733627","1.8932956429733627","0.4274805537585554","0.4274805537585554","0.4274805537585554","0.11348040438332092","0.11348040438332092","0.11348040438332092"
"77250","0.17365417193754443","0.17365417193754443","0.17365417193754443","0.21202352696231433","0.21202352696231433","0.21202352696231433","0.14630025452268974","0.14630025452268974","0.14630025452268974","1.8960203656128474","1.8960203656128474","1.8960203656128474","0.4330786836466619","0.4330786836466619","0.4330786836466619","0.11444576739865754","0.11444576739865754","0.11444576739865754"
"77300","0.17347258249175374","0.17347258249175374","0.17347258249175374","0.21125701692526358","0.21125701692526358","0.21125701692526358","0.14762352594602718","0.14762352594602718","0.14762352594602718","1.8943437977428854","1.8943437977428854","1.8943437977428854","0.4339739349636718","0.4339739349636718","0.4339739349636718","0.11487442885872222","0.11487442885872222","0.11487442885872222"
"77350","0.17460592379678547","0.17460592379678547","0.17460592379678547","0.2119474740078052","0.2119474740078052","0.2119474740078052","0.14780094737853902","0.14780094737853902","0.14780094737853902","1.8931512622921556","1.8931512622921556","1.8931512622921556","0.4338489140809318","0.4338489140809318","0.4338489140809318","0.11585442418301548","0.11585442418301548","0.11585442418301548"
"77400","0.1752255478784203","0.1752255478784203","0.1752255478784203","0.21247089630301624","0.21247089630301624","0.21247089630301624","0.14805289139761962","0.14805289139761962","0.14805289139761962","1.8935244424457855","1.8935244424457855","1.8935244424457855","0.4336884607446385","0.4336884607446385","0.4336884607446385","0.11676401147907749","0.11676401147907749","0.11676401147907749"
"77450","0.16239187234278882","0.16239187234278882","0.16239187234278882","0.20148066340973883","0.20148066340973883","0.20148066340973883","0.1492315402085131","0.1492315402085131","0.1492315402085131","1.9163491256309277","1.9163491256309277","1.9163491256309277","0.4097578177849452","0.4097578177849452","0.4097578177849452","0.10917259572130261","0.10917259572130261","0.10917259572130261"
"77500","0.1654346821358405","0.1654346821358405","0.1654346821358405","0.20212818053831538","0.20212818053831538","0.20212818053831538","0.1448458174625075","0.1448458174625075","0.1448458174625075","1.8973153657223805","1.8973153657223805","1.8973153657223805","0.42377738618707084","0.42377738618707084","0.42377738618707084","0.11219146995838866","0.11219146995838866","0.11219146995838866"
"77550","0.1669299699422112","0.1669299699422112","0.1669299699422112","0.2015049119192855","0.2015049119192855","0.2015049119192855","0.14567274661888754","0.14567274661888754","0.14567274661888754","1.8996687849661462","1.8996687849661462","1.8996687849661462","0.4216673615059458","0.4216673615059458","0.4216673615059458","0.11497526545833825","0.11497526545833825","0.11497526545833825"
"77600","0.16524155295448875","0.16524155295448875","0.16524155295448875","0.20259547836142158","0.20259547836142158","0.20259547836142158","0.1433397169565894","0.1433397169565894","0.1433397169565894","1.9013972510405577","1.9013972510405577","1.9013972510405577","0.42379163368477846","0.42379163368477846","0.42379163368477846","0.11338084400758718","0.11338084400758718","0.11338084400758718"
"77650","0.1659184276034392","0.1659184276034392","0.1659184276034392","0.20354229448435132","0.20354229448435132","0.20354229448435132","0.14334198853296784","0.14334198853296784","0.14334198853296784","1.897847830993423","1.897847830993423","1.897847830993423","0.4233799702747697","0.4233799702747697","0.4233799702747697","0.11463574243333718","0.11463574243333718","0.11463574243333718"
"77700","0.16762935501842532","0.16762935501842532","0.16762935501842532","0.2073384209835487","0.2073384209835487","0.2073384209835487","0.14445083148698504","0.14445083148698504","0.14445083148698504","1.896733730504875","1.896733730504875","1.896733730504875","0.4286513164797436","0.4286513164797436","0.4286513164797436","0.11638087096094242","0.11638087096094242","0.11638087096094242"
"77750","0.16938856977958222","0.16938856977958222","0.16938856977958222","0.20710751971414498","0.20710751971414498","0.20710751971414498","0.14628895779361237","0.14628895779361237","0.14628895779361237","1.8986664283740986","1.8986664283740986","1.8986664283740986","0.43026839125084804","0.43026839125084804","0.43026839125084804","0.11793112117159474","0.11793112117159474","0.11793112117159474"
"77800","0.1685831838581643","0.1685831838581643","0.1685831838581643","0.20673124964881504","0.20673124964881504","0.20673124964881504","0.14510015389509986","0.14510015389509986","0.14510015389509986","1.896501542382701","1.896501542382701","1.896501542382701","0.4288917066767695","0.4288917066767695","0.4288917066767695","0.11665809310136202","0.11665809310136202","0.11665809310136202"
"77850","0.15798056143380346","0.15798056143380346","0.15798056143380346","0.20214402586931274","0.20214402586931274","0.20214402586931274","0.14591627656703904","0.14591627656703904","0.14591627656703904","1.8981481762159438","1.8981481762159438","1.8981481762159438","0.41950200498104095","0.41950200498104095","0.41950200498104095","0.10665950808851492","0.10665950808851492","0.10665950808851492"
"77900","0.16112678311765194","0.16112678311765194","0.16112678311765194","0.2004060066588547","0.2004060066588547","0.2004060066588547","0.14414201150445835","0.14414201150445835","0.14414201150445835","1.8876048106214274","1.8876048106214274","1.8876048106214274","0.4184267329780952","0.4184267329780952","0.4184267329780952","0.1094717190236501","0.1094717190236501","0.1094717190236501"
"77950","0.1619268303186121","0.1619268303186121","0.1619268303186121","0.20184324429908268","0.20184324429908268","0.20184324429908268","0.13948814114424543","0.13948814114424543","0.13948814114424543","1.8865499672755388","1.8865499672755388","1.8865499672755388","0.41317611890779415","0.41317611890779415","0.41317611890779415","0.10930535895094065","0.10930535895094065","0.10930535895094065"
"78000","0.16496121569070965","0.16496121569070965","0.16496121569070965","0.2038841829635203","0.2038841829635203","0.2038841829635203","0.14139385664990792","0.14139385664990792","0.14139385664990792","1.8894630608459313","1.8894630608459313","1.8894630608459313","0.41914054984226823","0.41914054984226823","0.41914054984226823","0.11080658051650971","0.11080658051650971","0.11080658051650971"
"78050","0.1675252976003757","0.1675252976003757","0.1675252976003757","0.20790263431623948","0.20790263431623948","0.20790263431623948","0.14395450603617124","0.14395450603617124","0.14395450603617124","1.8894420566637653","1.8894420566637653","1.8894420566637653","0.41958509065395544","0.41958509065395544","0.41958509065395544","0.11247818621475834","0.11247818621475834","0.11247818621475834"
"78100","0.16699878108521846","0.16699878108521846","0.16699878108521846","0.2069207022910657","0.2069207022910657","0.2069207022910657","0.1443535841184936","0.1443535841184936","0.1443535841184936","1.8910493201588932","1.8910493201588932","1.8910493201588932","0.41998520473094836","0.41998520473094836","0.41998520473094836","0.1128584346925355","0.1128584346925355","0.1128584346925355"
"78150","0.16553660965802378","0.16553660965802378","0.16553660965802378","0.20644506117143827","0.20644506117143827","0.20644506117143827","0.1436143667812933","0.1436143667812933","0.1436143667812933","1.892225286068275","1.892225286068275","1.892225286068275","0.4191862188758906","0.4191862188758906","0.4191862188758906","0.11184409597333063","0.11184409597333063","0.11184409597333063"
"78200","0.20992043614387512","0.20992043614387512","0.20992043614387512","0.1552448868751526","0.1552448868751526","0.1552448868751526","0.09927898645401001","0.09927898645401001","0.09927898645401001","1.956984281539917","1.956984281539917","1.956984281539917","0.42624419927597046","0.42624419927597046","0.42624419927597046","0.11300452053546906","0.11300452053546906","0.11300452053546906"
"78250","0.17125295336339988","0.17125295336339988","0.17125295336339988","0.19767405560203627","0.19767405560203627","0.19767405560203627","0.12922046348160388","0.12922046348160388","0.12922046348160388","1.8770979385749966","1.8770979385749966","1.8770979385749966","0.41106685002644855","0.41106685002644855","0.41106685002644855","0.11457099144657452","0.11457099144657452","0.11457099144657452"
