"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MAX"
"33150","0.21481594397210144","0.21481594397210144","0.21481594397210144","0.3617372865688529","0.3617372865688529","0.3617372865688529","0.269311844574512","0.269311844574512","0.269311844574512","0.31811126217197516","0.31811126217197516","0.31811126217197516"
"33200","0.21542570984163203","0.21542570984163203","0.21542570984163203","0.3632005478571109","0.3632005478571109","0.3632005478571109","0.27187739158210966","0.27187739158210966","0.27187739158210966","0.31857969288398574","0.31857969288398574","0.31857969288398574"
"33250","0.20197990909218788","0.20197990909218788","0.20197990909218788","0.3644132474437356","0.3644132474437356","0.3644132474437356","0.28460991010069847","0.28460991010069847","0.28460991010069847","0.3101535299792886","0.3101535299792886","0.3101535299792886"
"33300","0.20137726018826166","0.20137726018826166","0.20137726018826166","0.3548640518477469","0.3548640518477469","0.3548640518477469","0.262568897144361","0.262568897144361","0.262568897144361","0.32334586932803644","0.32334586932803644","0.32334586932803644"
"33350","0.20562254515444411","0.20562254515444411","0.20562254515444411","0.35563276284213724","0.35563276284213724","0.35563276284213724","0.27097888239498796","0.27097888239498796","0.27097888239498796","0.3236107401035983","0.3236107401035983","0.3236107401035983"
"33400","0.21176089674054857","0.21176089674054857","0.21176089674054857","0.3619257973798786","0.3619257973798786","0.3619257973798786","0.2754708171249872","0.2754708171249872","0.2754708171249872","0.32525082812251815","0.32525082812251815","0.32525082812251815"
"33450","0.2188306698506629","0.2188306698506629","0.2188306698506629","0.3578483148443478","0.3578483148443478","0.3578483148443478","0.2756960091215593","0.2756960091215593","0.2756960091215593","0.3197821407682366","0.3197821407682366","0.3197821407682366"
"33500","0.21855387480971508","0.21855387480971508","0.21855387480971508","0.36011252815562084","0.36011252815562084","0.36011252815562084","0.27269256882425535","0.27269256882425535","0.27269256882425535","0.32122774438974555","0.32122774438974555","0.32122774438974555"
"33550","0.21940512226635142","0.21940512226635142","0.21940512226635142","0.36238873938593685","0.36238873938593685","0.36238873938593685","0.2706772573763811","0.2706772573763811","0.2706772573763811","0.32310709187501596","0.32310709187501596","0.32310709187501596"
"33600","0.220979552146027","0.220979552146027","0.220979552146027","0.3618446354820429","0.3618446354820429","0.3618446354820429","0.27241443386657643","0.27241443386657643","0.27241443386657643","0.32324788067998783","0.32324788067998783","0.32324788067998783"
"33650","0.21981513023376464","0.21981513023376464","0.21981513023376464","0.3603468251228332","0.3603468251228332","0.3603468251228332","0.25932474732398986","0.25932474732398986","0.25932474732398986","0.3035290652513504","0.3035290652513504","0.3035290652513504"
"33700","0.21431320975224177","0.21431320975224177","0.21431320975224177","0.3607722888390223","0.3607722888390223","0.3607722888390223","0.2554955351352692","0.2554955351352692","0.2554955351352692","0.30601089735825854","0.30601089735825854","0.30601089735825854"
"33750","0.21454566043615342","0.21454566043615342","0.21454566043615342","0.3719716156721115","0.3719716156721115","0.3719716156721115","0.2608161046504974","0.2608161046504974","0.2608161046504974","0.30982010424137113","0.30982010424137113","0.30982010424137113"
"33800","0.21400171748229435","0.21400171748229435","0.21400171748229435","0.3717459214585168","0.3717459214585168","0.3717459214585168","0.2638015014358929","0.2638015014358929","0.2638015014358929","0.30752739335809437","0.30752739335809437","0.30752739335809437"
"33850","0.21789702028036118","0.21789702028036118","0.21789702028036118","0.36617592288388146","0.36617592288388146","0.36617592288388146","0.26175138298008177","0.26175138298008177","0.26175138298008177","0.31275655448436734","0.31275655448436734","0.31275655448436734"
"33900","0.21912890686230227","0.21912890686230227","0.21912890686230227","0.3695441703904759","0.3695441703904759","0.3695441703904759","0.27015917645259335","0.27015917645259335","0.27015917645259335","0.3155458328940652","0.3155458328940652","0.3155458328940652"
"33950","0.22126638848047991","0.22126638848047991","0.22126638848047991","0.36878394223176514","0.36878394223176514","0.36878394223176514","0.27204175451627144","0.27204175451627144","0.27204175451627144","0.3168189115707691","0.3168189115707691","0.3168189115707691"
"34000","0.2222635150353114","0.2222635150353114","0.2222635150353114","0.3678532125155131","0.3678532125155131","0.3678532125155131","0.27224146149555845","0.27224146149555845","0.27224146149555845","0.3209317625363668","0.3209317625363668","0.3209317625363668"
"34050","0.19389780654626734","0.19389780654626734","0.19389780654626734","0.3414013381390011","0.3414013381390011","0.3414013381390011","0.2570854223826352","0.2570854223826352","0.2570854223826352","0.294719237176811","0.294719237176811","0.294719237176811"
"34100","0.2053472970922788","0.2053472970922788","0.2053472970922788","0.3466458950369131","0.3466458950369131","0.3466458950369131","0.26514522536169916","0.26514522536169916","0.26514522536169916","0.31305674836039543","0.31305674836039543","0.31305674836039543"
"34150","0.2106896847931307","0.2106896847931307","0.2106896847931307","0.3397077753472684","0.3397077753472684","0.3397077753472684","0.2587398638698592","0.2587398638698592","0.2587398638698592","0.31632096464954207","0.31632096464954207","0.31632096464954207"
"34200","0.21640913876826348","0.21640913876826348","0.21640913876826348","0.34502642528842326","0.34502642528842326","0.34502642528842326","0.2593913897871971","0.2593913897871971","0.2593913897871971","0.3192407436992811","0.3192407436992811","0.3192407436992811"
"34250","0.21661865711212158","0.21661865711212158","0.21661865711212158","0.3529702619227589","0.3529702619227589","0.3529702619227589","0.2606475547465504","0.2606475547465504","0.2606475547465504","0.31858179508111417","0.31858179508111417","0.31858179508111417"
"34300","0.21804069376117746","0.21804069376117746","0.21804069376117746","0.35896746976904464","0.35896746976904464","0.35896746976904464","0.2642231959797127","0.2642231959797127","0.2642231959797127","0.3226792977624376","0.3226792977624376","0.3226792977624376"
"34350","0.21591098149290341","0.21591098149290341","0.21591098149290341","0.360743606429614","0.360743606429614","0.360743606429614","0.26548341799995856","0.26548341799995856","0.26548341799995856","0.32188201262922345","0.32188201262922345","0.32188201262922345"
"34400","0.21556041112247235","0.21556041112247235","0.21556041112247235","0.36223229420526576","0.36223229420526576","0.36223229420526576","0.2675046899433558","0.2675046899433558","0.2675046899433558","0.3251879053423181","0.3251879053423181","0.3251879053423181"
"34450","0.19109259459168412","0.19109259459168412","0.19109259459168412","0.34326570394427275","0.34326570394427275","0.34326570394427275","0.2511852858371513","0.2511852858371513","0.2511852858371513","0.2990384798410327","0.2990384798410327","0.2990384798410327"
"34500","0.20414638983946976","0.20414638983946976","0.20414638983946976","0.3437265846678006","0.3437265846678006","0.3437265846678006","0.2533052320121437","0.2533052320121437","0.2533052320121437","0.29677566421288315","0.29677566421288315","0.29677566421288315"
"34550","0.20668773806386895","0.20668773806386895","0.20668773806386895","0.34820787837872136","0.34820787837872136","0.34820787837872136","0.2536877118103154","0.2536877118103154","0.2536877118103154","0.2993367611319869","0.2993367611319869","0.2993367611319869"
"34600","0.20909753472693843","0.20909753472693843","0.20909753472693843","0.3516540066411458","0.3516540066411458","0.3516540066411458","0.2621680261480376","0.2621680261480376","0.2621680261480376","0.3070840016393464","0.3070840016393464","0.3070840016393464"
"34650","0.2118776598830282","0.2118776598830282","0.2118776598830282","0.3545249992437323","0.3545249992437323","0.3545249992437323","0.2643889916961085","0.2643889916961085","0.2643889916961085","0.30884396171373596","0.30884396171373596","0.30884396171373596"
"34700","0.21501422406463494","0.21501422406463494","0.21501422406463494","0.35786427440496843","0.35786427440496843","0.35786427440496843","0.2673702396884713","0.2673702396884713","0.2673702396884713","0.3109256783849957","0.3109256783849957","0.3109256783849957"
"34750","0.21603821756714633","0.21603821756714633","0.21603821756714633","0.3595368352558453","0.3595368352558453","0.3595368352558453","0.2668687564160664","0.2668687564160664","0.2668687564160664","0.31202327540421276","0.31202327540421276","0.31202327540421276"
"34800","0.17863892018795013","0.17863892018795013","0.17863892018795013","0.29508176445961","0.29508176445961","0.29508176445961","0.2336447387933731","0.2336447387933731","0.2336447387933731","0.29609525203704834","0.29609525203704834","0.29609525203704834"
"34850","0.2061581157434445","0.2061581157434445","0.2061581157434445","0.32831284719017834","0.32831284719017834","0.32831284719017834","0.24608942579764587","0.24608942579764587","0.24608942579764587","0.29696556066091245","0.29696556066091245","0.29696556066091245"
"34900","0.2115845536338348","0.2115845536338348","0.2115845536338348","0.3377881185973392","0.3377881185973392","0.3377881185973392","0.25579219019296123","0.25579219019296123","0.25579219019296123","0.3121970368950975","0.3121970368950975","0.3121970368950975"
"34950","0.21082112590145125","0.21082112590145125","0.21082112590145125","0.3459691945463419","0.3459691945463419","0.3459691945463419","0.26145455731373085","0.26145455731373085","0.26145455731373085","0.31344229463291795","0.31344229463291795","0.31344229463291795"
"35000","0.2120492463138434","0.2120492463138434","0.2120492463138434","0.3496759856248846","0.3496759856248846","0.3496759856248846","0.26384957134723663","0.26384957134723663","0.26384957134723663","0.31794111356876864","0.31794111356876864","0.31794111356876864"
"35050","0.2136845894098755","0.2136845894098755","0.2136845894098755","0.3550275509792661","0.3550275509792661","0.3550275509792661","0.26534411914291833","0.26534411914291833","0.26534411914291833","0.31462147879222085","0.31462147879222085","0.31462147879222085"
"35100","0.2176317507216078","0.2176317507216078","0.2176317507216078","0.35756501895899806","0.35756501895899806","0.35756501895899806","0.2671663752750845","0.2671663752750845","0.2671663752750845","0.3131966453218302","0.3131966453218302","0.3131966453218302"
"35150","0.22076777764596045","0.22076777764596045","0.22076777764596045","0.3585020530206913","0.3585020530206913","0.3585020530206913","0.26842921993441204","0.26842921993441204","0.26842921993441204","0.3135321362113411","0.3135321362113411","0.3135321362113411"
"35200","0.18148545582186093","0.18148545582186093","0.18148545582186093","0.3422009701078588","0.3422009701078588","0.3422009701078588","0.25720375234430487","0.25720375234430487","0.25720375234430487","0.29252025349573657","0.29252025349573657","0.29252025349573657"
"35250","0.19088448706220407","0.19088448706220407","0.19088448706220407","0.352848403766507","0.352848403766507","0.352848403766507","0.2463818864255655","0.2463818864255655","0.2463818864255655","0.30155533503313536","0.30155533503313536","0.30155533503313536"
"35300","0.19449414614890073","0.19449414614890073","0.19449414614890073","0.35777516327462755","0.35777516327462755","0.35777516327462755","0.2537727698281005","0.2537727698281005","0.2537727698281005","0.304093145303898","0.304093145303898","0.304093145303898"
"35350","0.20367553501580812","0.20367553501580812","0.20367553501580812","0.3600981554814747","0.3600981554814747","0.3600981554814747","0.25440555533266956","0.25440555533266956","0.25440555533266956","0.30627207754191405","0.30627207754191405","0.30627207754191405"
"35400","0.20726636306369475","0.20726636306369475","0.20726636306369475","0.3585050644891522","0.3585050644891522","0.3585050644891522","0.2551507824122623","0.2551507824122623","0.2551507824122623","0.31108083035708606","0.31108083035708606","0.31108083035708606"
"35450","0.21374686227904427","0.21374686227904427","0.21374686227904427","0.3544281609213672","0.3544281609213672","0.3544281609213672","0.2578334586259506","0.2578334586259506","0.2578334586259506","0.3127437056366968","0.3127437056366968","0.3127437056366968"
"35500","0.21425102842774038","0.21425102842774038","0.21425102842774038","0.3541752050639732","0.3541752050639732","0.3541752050639732","0.2600831744946851","0.2600831744946851","0.2600831744946851","0.3115708494972186","0.3115708494972186","0.3115708494972186"
"35550","0.21630504209331528","0.21630504209331528","0.21630504209331528","0.3553690301909671","0.3553690301909671","0.3553690301909671","0.26151445953799746","0.26151445953799746","0.26151445953799746","0.31115701113546324","0.31115701113546324","0.31115701113546324"
"35600","0.22096024006605147","0.22096024006605147","0.22096024006605147","0.3416885308921337","0.3416885308921337","0.3416885308921337","0.2578013055026531","0.2578013055026531","0.2578013055026531","0.302376301586628","0.302376301586628","0.302376301586628"
"35650","0.20269823627812522","0.20269823627812522","0.20269823627812522","0.34404253363609316","0.34404253363609316","0.34404253363609316","0.24990795840110097","0.24990795840110097","0.24990795840110097","0.30993760866778236","0.30993760866778236","0.30993760866778236"
